CODE,ED_NAME,COUNTY,Planning Region,Pop_By_Place_Of_Birth_Ireland_2011,Perc_Pop_By_Place_Of_Birth_Ireland_2011,Perc_Pop_By_Nationality_Ireland_2011,Perc_Pop_By_Nationality_Poland_2011,Perc_Pop_By_Religion_Catholic_2011,Perc_Speakers_Of_Foreign_Languages_Ability_To_Speak_English_Not_At_All_2011
3276,086 Killea,Donegal,North and West,883,49,94.95,0,83.55,0
3277,087 Malin,Donegal,North and West,551,83.36,94.25,0,88.69,0
3278,088 Mintiaghs,Donegal,North and West,752,83.65,93.99,0.56,91.31,5.88
3279,089 Moville,Donegal,North and West,1707,74.74,93.35,1.01,89.07,1.05
3280,090 Newtown Cunningham,Donegal,North and West,745,76.41,94.77,0,72.76,6.67
3281,091 Redcastle,Donegal,North and West,588,68.13,89.92,0,90.5,0
3282,092 Straid,Donegal,North and West,1169,85.7,95.01,0.59,96.44,0
3283,093 Three Trees,Donegal,North and West,428,61.32,93.12,0,87.43,0
3284,094 Turmone,Donegal,North and West,256,83.12,94.48,0,83.65,0
3285,095 Whitecastle,Donegal,North and West,583,55.05,92.26,0,86.55,14.29
3286,096 Ballymacool,Donegal,North and West,1577,72.24,82.13,10.08,82.96,7.24
3287,097 Castlewray,Donegal,North and West,2768,80.47,92.3,0.73,81.77,0.97
3288,098 M’n an L‡b‡in,Donegal,North and West,291,82.2,90.4,0,83.99,0
3289,099 Corravaddy,Donegal,North and West,1164,76.73,87.08,5.08,84.62,4.49
3290,100 Edenacarnan,Donegal,North and West,1228,75.99,85.46,3.22,78.78,2.33
3291,101 Gart‡n,Donegal,North and West,174,87,94.5,0,79.1,0
3292,102 Gortnavern,Donegal,North and West,961,82.21,92.99,0.17,86.71,0
3293,103 Killymasny,Donegal,North and West,416,88.89,97.44,0,94.5,0
3294,104 Kincraigy,Donegal,North and West,904,88.98,97.34,0,60.75,0
3295,105 Letterkenny Rural,Donegal,North and West,8044,72.66,81.41,4.34,80.69,3.5
3296,106 Magheraboy,Donegal,North and West,1499,87.61,96.61,0.18,82.4,2.33
3297,107 Manorcunningham,Donegal,North and West,915,79.57,93.65,0.43,77.71,0
